Comment,Sentiment
"After seeing the macro pad I was checking out their website and loved all their products. I've wanted a product like this for when I stream to make it easier, and this here is just what I need. It's a great product and I'd love it for my setup.",2
"Very surprised with this month's list, considering how every single item in the list feels like it could go with my setup or just seems super cool to me. Usually there's one or two items that I don't think I'd personally find useful, but I am 100% adding all these items to my wishlist!",2
"I absolutely loved the Hoto laser measuring tool. As an engineering student, I am constantly measuring objects and like using various rulers. I would love to own one of these Hoto laser measuring tools for sure! Also, this months list particularly caught my eye, as everything listed seems like something I would want to purchase in the near future.",2
"So many great products on this list! These are all incredibly practical too, especially the macropad. The abililty to customize literally every aspect of it is killer.",2
"The Hoto laser was a pretty good change of pace, loved it. Feels very complementary to the theme of office gadgets! Keep em coming! Ideas: specific under-desk drawers, and other more “furniture” alike stuff that will make your setup noice.",2
"TIMESTAMPS

0:40 Hoto Laser Measuring Tool

2:40 AXIS 16 Fan/Light

4:23 Mechanical PC Switch

6:20  Pikatea R26 Macropad

8:45 Biometric Drawer Lock",1
Just discovered your channel and the series. Going to be watching your older ones today while working. That macro pad is really cool. That would definitely be something I'd pick up and use.,2
That macropad looks killer! Been looking for a segue into custom keyboards for a while and that seems like a great place to start. Looks like it would be incredibly useful for both work and personal applications too which is a huge plus. Would love to have one in the near future!,2
"I’ve actually been looking for macro pads recently and you just upload the very thing I needed! I love that you can customize it to fit your aesthetic, truly a must have for any setup",2
That macropad looks so 🔥 love the customisation of it all!,2
"Yooo, long time no see!  Just so you're updated, I've spent the last week in North Carolina, and I've filmed no less than 3 BIG videos that are all dropping this July 🔥
For more Tech Fails: https://www.youtube.com/watch?v=IErvIekMD3U&list=PLflqtq8EOGAKyBKc12n4dPiIAex5n4NgC&index=1",1
"Arun: ""This product killed over a hundred people""
Also Arun: ""7 out of 10""",0
"Arun: ""This product destroyed the entirety of Earth""
Also Arun: ""6 out of 10 fail""",0
"Man, I seriously love this series and the fact that you buy these failed products, steps thing up a notch.",2
"Great to see you including a wider variety of stuff in these videos beyond just electronic devices, especially the pharmaceutical industry. If you're going to include banned medications then the top of the list in your next video should be Thalidomide. What it did was absolutely tragic, it was banned decades ago yet people are still suffering and living with severe disabilities to this day. Thousands of families destroyed and lives lost too.",0
"This is such a good video, Arun. The amount of research, locations, and editing that this video needed is enormous. Thank you for doing this 👌❤️",2
"Arun looks so fit now, I'm glad to see him taking care of himself too",2
"There was also another problem with the fit-bit, when some of the straps would irritate your skin and leave a rash and still the company hasn't dealt with it yet.",0
"10:35
This is a common misconception. While part of the reason was the battery being too thin, the main issue was a manufacturing defect in the corner of most of the batteries at launch, which was a tiny dent in the top (left?) corner. This would cause the battery to eventually short out, as the dent caused both terminals to eventually touch each other. Most people's phones were exploding while fast charging, which was likely due to the increased power going through the battery, and lithium-ion batteries do not take well to being shorted out like that.

Edit: Normally defects of that scale would be perfectly fine, and would never cause issues, but they made the battery too thin, meaning it shorted it out easier. Just wanted to clarify that.",0
I now know I like this guy. I at first thought I had some type of prejudicial dislike of him maybe because he was too smooth and that goes against my grain but I love this guy because he does seem to care about things and many of them seem not to be regarding how much money he can make off of a ad for a person it seems as his reviews are sincere and these seem not to have to do with what I've seen only from him which is technology I really love the fact that this guy cares about people's safety and he brings up some safety issues which people should be concerned about if they have children especially with the toys and the baby monitors yeah this guy is getting a big a+ from me.,2
